waypoint_idx,wp_x,wp_y,wp_z,link_id,link_point_idx,link_x,link_y,link_z,error_m
3370,70.3308665006767,-301.117457711742,28.3670857963301,A2256W000153,32628,70.33086650067666,-301.1174577117417,28.36708579633006,3.43714720612747e-13
3371,70.3327142884645,-301.617453298852,28.3660865215007,A2256W000153,32629,70.33271428846447,-301.6174532988523,28.366086521500655,2.8563464471519893e-13
3372,70.3345620762523,-302.117448885963,28.3650872466713,A2256W000153,32630,70.33456207625228,-302.1174488859629,28.36508724667125,5.859285502108464e-14
3373,70.3364098640401,-302.617444473074,28.3640879718418,A2256W000153,32631,70.33640986404009,-302.61744447307353,28.364087971841847,4.549693413077341e-13
3374,70.3382576518279,-303.117440060184,28.3630886970124,A2256W000153,32632,70.3382576518279,-303.11744006018415,28.363088697012444,1.7053025658242404e-13
3375,70.3387988585789,-303.617438741023,28.3620756548911,A2256W000153,32633,70.33879885857885,-303.6174387410233,28.36207565489106,2.873967505387993e-13
3376,70.3393400653298,-304.117437421862,28.3610626127697,A2256W000153,32634,70.33934006532981,-304.11743742186246,28.36106261276968,4.549693413077341e-13
3377,70.3398812720808,-304.617436102702,28.3600495706483,A2256W000153,32635,70.33988127208076,-304.6174361027016,28.360049570648297,4.001813022207649e-13
3378,70.3404224788317,-305.117434783541,28.3590365285269,A2256W000153,32636,70.34042247883171,-305.1174347835408,28.359036528526914,2.278173318171838e-13
3379,70.3409636855827,-305.61743346438,28.3580234864055,A2256W000153,32637,70.34096368558266,-305.6174334643799,28.358023486405532,6.355287432313019e-14
3380,70.3415048923336,-306.117432145219,28.3570104442841,A2256W000153,32638,70.34150489233362,-306.1174321452191,28.35701044428415,5.859285502108464e-14
3381,70.3443524595947,-306.61742353738,28.3577169327661,A2256W000153,32639,70.3443524595947,-306.6174235373797,28.357716932766078,2.8421709430404007e-13
3382,70.3472000268558,-307.11741492954,28.358423421248,A2256W000153,32640,70.34720002685579,-307.1174149295403,28.358423421248006,2.8457214390443806e-13
3383,70.3500475941169,-307.617406321701,28.3591299097299,A2256W000153,32641,70.35004759411687,-307.6174063217009,28.359129909729933,1.1718571004216928e-13
3384,70.352895161378,-308.117397713862,28.3598363982119,A2256W000153,32642,70.35289516137796,-308.1173977138615,28.35983639821186,4.567413805031093e-13
3385,70.355742728639,-308.617389106022,28.3605428866938,A2256W000153,32643,70.35574272863904,-308.61738910602213,28.36054288669379,1.214175959108492e-13
3386,70.3585902959001,-309.117380498183,28.3612493751757,A2256W000153,32644,70.35859029590013,-309.11738049818274,28.361249375175717,2.8563464471519893e-13
3387,70.3614378631612,-309.617371890343,28.3619558636576,A2256W000153,32645,70.36143786316121,-309.61737189034335,28.361955863657645,3.4135644425146874e-13
3388,70.3635635992185,-310.117366915203,28.3612803183784,A2256W000153,32646,70.36356359921847,-310.1173669152034,28.361280318378434,3.989177016483779e-13
3389,70.3656893352757,-310.617361940063,28.3606047730992,A2256W000153,32647,70.36568933527572,-310.6173619400634,28.360604773099222,3.981576164199481e-13
3390,70.367815071333,-311.117356964923,28.35992922782,A2256W000153,32648,70.36781507133297,-311.11735696492343,28.35992922782001,4.556346636343676e-13
3391,70.3699408073902,-311.617351989783,28.3592536825408,A2256W000153,32649,70.36994080739022,-311.61735198978346,28.3592536825408,4.556346636343676e-13
3392,70.3720665434475,-312.117347014643,28.3585781372616,A2256W000153,32650,70.37206654344747,-312.1173470146435,28.35857813726159,5.123796534383003e-13
3393,70.3741922795047,-312.617342039504,28.3579025919824,A2256W000153,32651,70.37419227950473,-312.6173420395035,28.357902591982377,5.123796534383003e-13
3394,70.3739379801087,-313.117341897712,28.357624881121,A2256W000153,32652,70.37393798010875,-313.117341897712,28.35762488112101,4.263256414560601e-14
3395,70.3736836807128,-313.61734175592,28.3573471702596,A2256W000153,32653,70.37368368071277,-313.61734175592045,28.35734717025964,4.556346636343676e-13
3396,70.3734293813168,-314.117341614129,28.3570694593983,A2256W000153,32654,70.3734293813168,-314.1173416141289,28.35706945939827,5.684341886080802e-14
3397,70.3731750819208,-314.617341472337,28.3567917485369,A2256W000153,32655,70.37317508192082,-314.6173414723374,28.356791748536903,3.981576164199481e-13
3398,70.3729207825248,-315.117341330546,28.3565140376755,A2256W000153,32656,70.37292078252484,-315.11734133054586,28.356514037675534,1.757785650632539e-13
3399,70.3726664831289,-315.617341188754,28.3562363268142,A2256W000153,32657,70.37266648312887,-315.6173411887543,28.356236326814166,3.4224270219716276e-13
3400,70.3724121837329,-316.117341046963,28.3559586159528,A2256W000153,32658,70.37241218373289,-316.1173410469628,28.355958615952797,2.278173318171838e-13
3401,70.3721578843369,-316.617340905171,28.3556809050914,A2256W000153,32659,70.37215788433691,-316.61734090517126,28.35568090509143,2.8457214390443806e-13
3402,70.374423038314,-317.117335503497,28.356201215197,A2256W000153,32660,70.37442303831399,-317.1173355034969,28.356201215197043,5.859285502108464e-14
3403,70.3766881922911,-317.617330101823,28.3567215253027,A2256W000153,32661,70.37668819229107,-317.6173301018226,28.356721525302657,3.989177016483779e-13
3404,70.3789533462681,-318.117324700148,28.3572418354083,A2256W000153,32662,70.37895334626815,-318.11732470014823,28.35724183540827,2.31335954426011e-13
3405,70.3812185002452,-318.617319298474,28.3577621455139,A2256W000153,32663,70.38121850024523,-318.6173192984739,28.357762145513885,1.1718571004216928e-13
3406,70.3834836542223,-319.1173138968,28.3582824556195,A2256W000153,32664,70.3834836542223,-319.11731389679954,28.3582824556195,4.547473508864641e-13
3407,70.3857488081994,-319.617308495125,28.3588027657251,A2256W000153,32665,70.38574880819938,-319.6173084951252,28.358802765725112,2.278173318171838e-13
3408,70.3880139621765,-320.117303093451,28.3593230758307,A2256W000153,32666,70.38801396217646,-320.11730309345086,28.359323075830726,1.757785650632539e-13
3409,70.390332833981,-320.617295054217,28.357691511262,A2256W000153,32667,70.39033283398102,-320.61729505421687,28.357691511261997,1.1457157353758233e-13
3410,70.3926517057856,-321.117287014983,28.3560599466933,A2256W000153,32668,70.39265170578558,-321.1172870149829,28.356059946693268,1.1457157353758233e-13
3411,70.3949705775901,-321.617278975749,28.3544283821245,A2256W000153,32669,70.39497057759014,-321.6172789757489,28.35442838212454,1.214175959108492e-13
3412,70.3972894493947,-322.117270936515,28.3527968175558,A2256W000153,32670,70.3972894493947,-322.1172709365149,28.35279681755581,1.1368683772161603e-13
3413,70.3996083211993,-322.617262897281,28.3511652529871,A2256W000153,32671,70.39960832119927,-322.6172628972809,28.35116525298708,1.1718571004216928e-13
3414,70.4015165163226,-323.117259192363,28.3509128727105,A2256W000153,32672,70.40151651632257,-323.1172591923627,28.350912872710452,2.8563464471519893e-13
3415,70.4034247114459,-323.617255487445,28.3506604924338,A2256W000153,32673,70.40342471144588,-323.61725548744454,28.350660492433825,4.549693413077341e-13
3416,70.4053329065692,-324.117251782526,28.3504081121572,A2256W000153,32674,70.40533290656919,-324.11725178252635,28.350408112157197,3.4135644425146874e-13
3417,70.4072411016925,-324.617248077608,28.3501557318806,A2256W000153,32675,70.40724110169249,-324.61724807760817,28.35015573188057,1.7112135109858138e-13
3418,70.4091492968158,-325.11724437269,28.3499033516039,A2256W000153,32676,70.4091492968158,-325.11724437269,28.349903351603942,0.0
3419,70.4110574919391,-325.617240667772,28.3496509713273,A2256W000153,32677,70.4110574919391,-325.6172406677718,28.349650971327314,2.2737367544323206e-13
3420,70.4118195509318,-326.117240086745,28.3496680789721,A2256W000153,32678,70.41181955093178,-326.11724008674486,28.34966807897208,1.7112135109858138e-13
3421,70.4125816099245,-326.617239505718,28.3496851866168,A2256W000153,32679,70.41258160992446,-326.6172395057179,28.349685186616846,7.105427357601002e-14
3422,70.4133436689171,-327.117238924691,28.3497022942616,A2256W000153,32680,70.41334366891714,-327.117238924691,28.34970229426161,4.263256414560601e-14
3423,70.4141057279098,-327.617238343664,28.3497194019064,A2256W000153,32681,70.41410572790981,-327.61723834366404,28.349719401906377,5.859285502108464e-14
3424,70.4148677869025,-328.117237762637,28.3497365095511,A2256W000153,32682,70.41486778690249,-328.1172377626371,28.349736509551143,1.1457157353758233e-13
3425,70.4156298458952,-328.61723718161,28.3497536171959,A2256W000153,32683,70.41562984589517,-328.61723718161016,28.34975361719591,1.7288250917028504e-13
3426,70.4168488521255,-329.117235511309,28.3501829450672,A2256W000153,32684,70.41684885212545,-329.11723551130876,28.35018294506725,2.31335954426011e-13
3427,70.4180678583557,-329.617233841007,28.3506122729386,A2256W000153,32685,70.41806785835574,-329.61723384100736,28.35061227293859,3.43714720612747e-13
3428,70.419286864586,-330.117232170706,28.3510416008099,A2256W000153,32686,70.41928686458603,-330.11723217070596,28.351041600809932,6.355287432313019e-14
3429,70.4205058708163,-330.617230500405,28.3514709286813,A2256W000153,32687,70.42050587081631,-330.61723050040456,28.351470928681273,4.549693413077341e-13
3430,70.4217248770466,-331.117228830103,28.3519002565526,A2256W000153,32688,70.4217248770466,-331.11722883010316,28.351900256552614,1.7053025658242404e-13
3431,70.4229438832769,-331.617227159802,28.352329584424,A2256W000153,32689,70.42294388327689,-331.61722715980176,28.352329584423956,2.278173318171838e-13
3432,70.4241628895072,-332.1172254895,28.3527589122953,A2256W000153,32690,70.42416288950717,-332.11722548950036,28.352758912295297,3.4224270219716276e-13
3433,70.4253443271891,-332.617223229257,28.3518291579399,A2256W000153,32691,70.42534432718905,-332.6172232292571,28.35182915793995,1.214175959108492e-13
3434,70.4265257648709,-333.117220969014,28.3508994035846,A2256W000153,32692,70.42652576487093,-333.11722096901383,28.350899403584602,1.7288250917028504e-13
3435,70.4277072025528,-333.617218708771,28.3499696492293,A2256W000153,32693,70.42770720255281,-333.61721870877057,28.349969649229255,4.549693413077341e-13
3436,70.4288886402347,-334.117216448527,28.3490398948739,A2256W000153,32694,70.42888864023469,-334.1172164485273,28.349039894873908,2.8457214390443806e-13
3437,70.4300700779166,-334.617214188284,28.3481101405186,A2256W000153,32695,70.43007007791657,-334.61721418828404,28.34811014051856,6.355287432313019e-14
3438,70.4312515155984,-335.117211928041,28.3471803861632,A2256W000153,32696,70.43125151559845,-335.1172119280408,28.347180386163213,2.31335954426011e-13
3439,70.4332789724675,-335.617206590973,28.3460729304626,A2256W000153,32697,70.4332789724675,-335.6172065909728,28.346072930462647,2.2737367544323206e-13
3440,70.4353064293366,-336.117201253905,28.3449654747621,A2256W000153,32698,70.43530642933656,-336.1172012539048,28.34496547476208,2.31335954426011e-13
3441,70.4373338862056,-336.617195916837,28.3438580190615,A2256W000153,32699,70.43733388620562,-336.6171959168368,28.343858019061514,1.7288250917028504e-13
3442,70.4393613430747,-337.117190579769,28.3427505633609,A2256W000153,32700,70.43936134307468,-337.1171905797688,28.342750563360948,1.7112135109858138e-13
3443,70.4413887999437,-337.617185242701,28.3416431076604,A2256W000153,32701,70.44138879994374,-337.6171852427008,28.34164310766038,1.757785650632539e-13
3444,70.4434162568128,-338.117179905633,28.3405356519598,A2256W000153,32702,70.4434162568128,-338.11717990563284,28.340535651959815,1.7053025658242404e-13
3445,70.4454437136819,-338.617174568565,28.3394281962592,A2256W000153,32703,70.44544371368185,-338.61717456856485,28.33942819625925,1.757785650632539e-13
3446,70.4308705464114,-339.116958113133,28.3414360244753,A2256W000153,32704,70.43087054641144,-339.1169581131335,28.34143602447531,4.567413805031093e-13
3447,70.416297379141,-339.616741657702,28.3434438526914,A2256W000153,32705,70.41629737914103,-339.6167416577021,28.343443852691372,1.1718571004216928e-13
3448,70.4017242118706,-340.116525202271,28.3454516809074,A2256W000153,32706,70.40172421187062,-340.11652520227074,28.345451680907434,2.8457214390443806e-13
3449,70.3871510446002,-340.616308746839,28.3474595091235,A2256W000153,32707,70.3871510446002,-340.61630874683937,28.347459509123496,3.410605131648481e-13
3450,70.3725778773298,-341.116092291408,28.3494673373396,A2256W000153,32708,70.37257787732979,-341.116092291408,28.349467337339558,1.4210854715202004e-14
3451,70.3580047100594,-341.615875835977,28.3514751655556,A2256W000153,32709,70.35800471005938,-341.6158758359766,28.35147516555562,3.989177016483779e-13
3452,70.3464588475565,-342.115741660082,28.3523976352678,A2256W000153,32710,70.34645884755648,-342.11574166008216,28.35239763526778,1.7288250917028504e-13
3453,70.3349129850536,-342.615607484188,28.3533201049799,A2256W000153,32711,70.33491298505358,-342.6156074841877,28.353320104979943,2.8563464471519893e-13
3454,70.3233671225507,-343.115473308293,28.3542425746921,A2256W000153,32712,70.32336712255068,-343.11547330829325,28.354242574692105,2.2914314707516465e-13
3455,70.3118212600478,-343.615339132399,28.3551650444043,A2256W000153,32713,70.31182126004778,-343.6153391323988,28.355165044404266,2.278173318171838e-13
3456,70.3002753975449,-344.115204956504,28.3560875141164,A2256W000153,32714,70.30027539754488,-344.11520495650433,28.356087514116428,3.4135644425146874e-13
3457,70.288729535042,-344.61507078061,28.3570099838286,A2256W000153,32715,70.28872953504198,-344.61507078060987,28.35700998382859,1.1457157353758233e-13
3458,70.2771836725391,-345.114936604715,28.3579324535408,A2256W000153,32716,70.27718367253908,-345.1149366047154,28.35793245354075,3.981576164199481e-13
3459,70.2656378100362,-345.614802428821,28.3588549232529,A2256W000153,32717,70.26563781003618,-345.61480242882095,28.358854923252913,5.859285502108464e-14
3460,70.2540919475333,-346.114668252926,28.3597773929651,A2256W000153,32718,70.25409194753328,-346.1146682529265,28.359777392965075,5.117881046706176e-13
3461,70.2425460850304,-346.614534077032,28.3606998626772,A2256W000153,32719,70.24254608503038,-346.61453407703203,28.360699862677237,5.859285502108464e-14
3462,70.2310002225275,-347.114399901138,28.3616223323894,A2256W000153,32720,70.23100022252748,-347.1143999011376,28.3616223323894,3.981576164199481e-13
3463,70.2194543600246,-347.614265725243,28.3625448021016,A2256W000153,32721,70.21945436002459,-347.6142657252431,28.36254480210156,1.1457157353758233e-13
3464,70.2079084975217,-348.114131549349,28.3634672718137,A2256W000153,32722,70.20790849752169,-348.11413154934866,28.36346727181372,3.4135644425146874e-13
3465,70.1963626350188,-348.613997373454,28.3643897415259,A2256W000153,32723,70.19636263501879,-348.6139973734542,28.364389741525883,1.7112135109858138e-13
3466,70.1920200493374,-349.11397799159,28.3651132319719,A2256W000153,32724,70.1920200493374,-349.1139779915897,28.365113231971854,2.8421709430404007e-13
3467,70.187677463656,-349.613958609725,28.3658367224178,A2256W000153,32725,70.18767746365602,-349.6139586097252,28.365836722417825,2.278173318171838e-13
3468,70.1833348779746,-350.113939227861,28.3665602128638,A2256W000153,32726,70.18333487797463,-350.1139392278607,28.366560212863796,2.8563464471519893e-13
3469,70.1789922922932,-350.613919845996,28.3672837033098,A2256W000153,32727,70.17899229229324,-350.61391984599624,28.367283703309766,2.31335954426011e-13
3470,70.1746497066119,-351.113900464132,28.3680071937557,A2256W000153,32728,70.17464970661186,-351.11390046413175,28.368007193755737,2.31335954426011e-13
3471,70.1703071209305,-351.613881082267,28.3687306842017,A2256W000153,32729,70.17030712093047,-351.61388108226726,28.368730684201708,2.2914314707516465e-13
3472,70.1659645352491,-352.113861700403,28.3694541746477,A2256W000153,32730,70.16596453524909,-352.11386170040277,28.36945417464768,2.278173318171838e-13
3473,70.1616219495677,-352.613842318538,28.3701776650936,A2256W000153,32731,70.1616219495677,-352.6138423185383,28.37017766509365,2.8421709430404007e-13
3474,70.1649504921582,-353.113827343108,28.3682038336325,A2256W000153,32732,70.16495049215817,-353.1138273431076,28.368203833632503,4.556346636343676e-13
3475,70.1682790347486,-353.613812367677,28.3662300021714,A2256W000153,32733,70.16827903474864,-353.61381236767687,28.366230002171356,1.214175959108492e-13
3476,70.1716075773391,-354.113797392246,28.3642561707102,A2256W000153,32734,70.1716075773391,-354.11379739224617,28.36425617071021,1.7053025658242404e-13
3477,70.1749361199296,-354.613782416815,28.3622823392491,A2256W000153,32735,70.17493611992957,-354.61378241681547,28.362282339249063,4.556346636343676e-13
3478,70.17826466252,-355.113767441385,28.3603085077879,A2256W000153,32736,70.17826466252004,-355.11376744138477,28.360308507787916,2.31335954426011e-13
3479,70.1815932051105,-355.613752465954,28.3583346763268,A2256W000153,32737,70.1815932051105,-355.61375246595406,28.35833467632677,5.684341886080802e-14
3480,70.184921747701,-356.113737490523,28.3563608448656,A2256W000153,32738,70.18492174770097,-356.11373749052336,28.356360844865623,3.4224270219716276e-13
3481,70.1882502902914,-356.613722515093,28.3543870134045,A2256W000153,32739,70.18825029029144,-356.61372251509266,28.354387013404477,3.4224270219716276e-13
3482,70.1868775249327,-357.113718062975,28.352784636204,A2256W000153,32740,70.18687752493267,-357.1137180629754,28.352784636203967,3.989177016483779e-13
3483,70.1855047595739,-357.613713610858,28.3511822590035,A2256W000153,32741,70.1855047595739,-357.61371361085816,28.35118225900346,1.7053025658242404e-13
3484,70.1841319942151,-358.113709158741,28.3495798818029,A2256W000153,32742,70.18413199421514,-358.1137091587409,28.34957988180295,1.214175959108492e-13
3485,70.1827592288564,-358.613704706624,28.3479775046024,A2256W000153,32743,70.18275922885637,-358.61370470662365,28.34797750460244,3.4224270219716276e-13
3486,70.1813864634976,-359.113700254506,28.3463751274019,A2256W000153,32744,70.1813864634976,-359.1137002545064,28.34637512740193,3.979039320256561e-13
3487,70.1800136981388,-359.613695802389,28.3447727502014,A2256W000153,32745,70.18001369813884,-359.61369580238915,28.34477275020142,1.757785650632539e-13
3488,70.1839336621279,-360.113668107395,28.3412616094612,A2256W000153,32746,70.1839336621279,-360.11366810739514,28.34126160946121,1.7053025658242404e-13
3489,70.187853626117,-360.613640412401,28.337750468721,A2256W000153,32747,70.18785362611696,-360.61364041240114,28.337750468720998,1.214175959108492e-13
3490,70.191773590106,-361.113612717407,28.3342393279808,A2256W000153,32748,70.19177359010602,-361.11361271740714,28.334239327980786,1.1718571004216928e-13
3491,70.1956935540951,-361.613585022413,28.3307281872406,A2256W000153,32749,70.19569355409509,-361.61358502241313,28.330728187240574,1.1457157353758233e-13
3492,70.1996135180841,-362.113557327419,28.3272170465004,A2256W000153,32750,70.19961351808415,-362.11355732741913,28.327217046500362,1.214175959108492e-13
3493,70.2035334820732,-362.613529632425,28.3237059057601,A2256W000153,32751,70.20353348207321,-362.6135296324251,28.32370590576015,1.1457157353758233e-13
3494,70.2074534460623,-363.113501937431,28.3201947650199,A2256W000153,32752,70.20745344606227,-363.1135019374311,28.320194765019938,1.1718571004216928e-13
3495,70.2113734100513,-363.613474242437,28.3166836242797,A2256W000153,32753,70.21137341005134,-363.6134742424371,28.316683624279726,1.214175959108492e-13
3496,70.2152933740404,-364.113446547443,28.3131724835395,A2256W000153,32754,70.2152933740404,-364.1134465474431,28.313172483539514,1.1368683772161603e-13
3497,70.2149433772365,-364.613433869655,28.3096291617382,A2256W000153,32755,70.21494337723652,-364.61343386965524,28.309629161738197,2.2914314707516465e-13
3498,70.2145933804326,-365.113421191867,28.3060858399369,A2256W000153,32756,70.21459338043265,-365.11342119186736,28.30608583993688,3.43714720612747e-13
3499,70.2142433836288,-365.613408514079,28.3025425181356,A2256W000153,32757,70.21424338362877,-365.6134085140795,28.302542518135564,4.556346636343676e-13
3500,70.2141488344641,-365.748476557899,28.3015853147765,A2256W000451,8414,70.21414883446414,-365.74847655789927,28.301585314776467,2.873967505387993e-13
3501,70.2137169494669,-366.248463811727,28.2980413783347,A2256W000451,8415,70.21371694946687,-366.24846381172665,28.298041378334673,3.4224270219716276e-13
3502,70.2132850644696,-366.748451065554,28.2944974418929,A2256W000451,8416,70.2132850644696,-366.74845106555404,28.29449744189288,5.684341886080802e-14
3503,70.2151985434338,-367.248427197072,28.2900022766447,A2256W000451,8417,70.21519854343384,-367.248427197072,28.29000227664466,4.263256414560601e-14
3504,70.2171120223981,-367.74840332859,28.2855071113964,A2256W000451,8418,70.21711202239808,-367.7484033285899,28.28550711139644,5.859285502108464e-14
3505,70.2190255013623,-368.248379460108,28.2810119461482,A2256W000451,8419,70.21902550136232,-368.24837946010786,28.281011946148222,1.7288250917028504e-13
3506,70.2209389803266,-368.748355591626,28.2765167809,A2256W000451,8420,70.22093898032657,-368.7483555916258,28.276516780900003,2.2914314707516465e-13
3507,70.2228524592908,-369.248331723144,28.2720216156518,A2256W000451,8421,70.2228524592908,-369.24833172314374,28.272021615651784,2.8421709430404007e-13
3508,70.224765938255,-369.748307854662,28.2675264504036,A2256W000451,8422,70.22476593825505,-369.7483078546617,28.267526450403565,3.43714720612747e-13
3509,70.2274587692113,-370.24825956201,28.2611202830051,A2256W000451,8423,70.22745876921132,-370.2482595620102,28.261120283005145,2.2914314707516465e-13
3510,70.2301516001676,-370.748211269359,28.2547141156067,A2256W000451,8424,70.2301516001676,-370.74821126935876,28.254714115606724,2.2737367544323206e-13
3511,70.2328444311239,-371.248162976707,28.2483079482083,A2256W000451,8425,70.23284443112388,-371.2481629767073,28.248307948208303,2.8457214390443806e-13
3512,70.2355372620802,-371.748114684056,28.2419017808099,A2256W000451,8426,70.23553726208016,-371.74811468405585,28.241901780809883,1.757785650632539e-13
3513,70.2382300930364,-372.248066391404,28.2354956134115,A2256W000451,8427,70.23823009303644,-372.2480663914044,28.235495613411462,3.989177016483779e-13
3514,70.2409229239927,-372.748018098753,28.229089446013,A2256W000451,8428,70.24092292399271,-372.74801809875294,28.22908944601304,5.859285502108464e-14
3515,70.2428934773184,-373.247993699612,28.2245600459691,A2256W000451,8429,70.24289347731839,-373.24799369961244,28.22456004596911,4.549693413077341e-13
3516,70.2448640306441,-373.747969300472,28.2200306459252,A2256W000451,8430,70.24486403064407,-373.74796930047194,28.220030645925178,6.355287432313019e-14
3517,70.2468345839697,-374.247944901331,28.2155012458812,A2256W000451,8431,70.24683458396974,-374.24794490133144,28.215501245881246,4.567413805031093e-13
3518,70.2488051372954,-374.747920502191,28.2109718458373,A2256W000451,8432,70.24880513729542,-374.74792050219094,28.210971845837314,5.859285502108464e-14
3519,70.2507756906211,-375.24789610305,28.2064424457934,A2256W000451,8433,70.2507756906211,-375.24789610305044,28.206442445793382,4.547473508864641e-13
3520,70.2527462439468,-375.74787170391,28.2019130457494,A2256W000451,8434,70.25274624394677,-375.74787170390994,28.20191304574945,6.355287432313019e-14
3521,70.2547167972725,-376.247847304769,28.1973836457055,A2256W000451,8435,70.25471679727245,-376.24784730476944,28.197383645705518,4.567413805031093e-13
3522,70.2701079933335,-376.747594154929,28.1933591159806,A2256W000451,8436,70.2701079933335,-376.7475941549289,28.19335911598062,1.1368683772161603e-13
3523,70.2854991893945,-377.247341005088,28.1893345862557,A2256W000451,8437,70.28549918939454,-377.24734100508834,28.189334586255722,3.43714720612747e-13
3524,70.3008903854556,-377.747087855248,28.1853100565308,A2256W000451,8438,70.30089038545559,-377.7470878552478,28.185310056530824,2.278173318171838e-13
3525,70.3162815815166,-378.246834705407,28.1812855268059,A2256W000451,8439,70.31628158151663,-378.24683470540725,28.181285526805926,2.2914314707516465e-13
3526,70.3316727775777,-378.746581555567,28.177260997081,A2256W000451,8440,70.33167277757768,-378.7465815555667,28.177260997081028,2.8457214390443806e-13
3527,70.3470639736387,-379.246328405726,28.1732364673561,A2256W000451,8441,70.34706397363873,-379.24632840572616,28.17323646735613,1.7288250917028504e-13
3528,70.3624551696998,-379.746075255886,28.1692119376312,A2256W000451,8442,70.36245516969977,-379.7460752558856,28.169211937631232,3.989177016483779e-13
3529,70.3778463657608,-380.245822106045,28.1651874079063,A2256W000451,8443,70.37784636576082,-380.24582210604507,28.165187407906334,5.859285502108464e-14
3530,70.3932375618219,-380.745568956205,28.1611628781814,A2256W000451,8444,70.39323756182186,-380.7455689562045,28.161162878181436,4.567413805031093e-13
3531,70.4086287578829,-381.245315806364,28.1571383484565,A2256W000451,8445,70.40862875788291,-381.245315806364,28.157138348456538,1.4210854715202004e-14
3532,70.424019953944,-381.745062656523,28.1531138187316,A2256W000451,8446,70.42401995394395,-381.74506265652343,28.15311381873164,4.567413805031093e-13
3533,70.439535343789,-382.244821869839,28.1530766095038,A2256W000451,8447,70.43953534378896,-382.24482186983863,28.153076609503817,3.43714720612747e-13
3534,70.455050733634,-382.744581083154,28.153039400276,A2256W000451,8448,70.45505073363397,-382.74458108315383,28.153039400275993,1.7288250917028504e-13
3535,70.470566123479,-383.244340296469,28.1530021910482,A2256W000451,8449,70.47056612347897,-383.24434029646903,28.15300219104817,6.355287432313019e-14
3536,70.486081513324,-383.744099509784,28.1529649818203,A2256W000451,8450,70.48608151332398,-383.74409950978423,28.152964981820347,2.278173318171838e-13
3537,70.501596903169,-384.243858723099,28.1529277725925,A2256W000451,8451,70.50159690316899,-384.24385872309944,28.152927772592523,4.549693413077341e-13
3538,70.517112293014,-384.743617936415,28.1528905633647,A2256W000451,8452,70.517112293014,-384.74361793641464,28.1528905633647,3.410605131648481e-13
3539,70.532627682859,-385.24337714973,28.1528533541369,A2256W000451,8453,70.532627682859,-385.24337714972984,28.152853354136877,1.7053025658242404e-13
3540,70.548143072704,-385.743136363045,28.1528161449091,A2256W000451,8454,70.54814307270401,-385.74313636304504,28.152816144909053,5.859285502108464e-14
3541,70.563658462549,-386.24289557636,28.1527789356812,A2256W000451,8455,70.56365846254901,-386.24289557636024,28.15277893568123,2.278173318171838e-13
3542,70.579173852394,-386.742654789675,28.1527417264534,A2256W000451,8456,70.57917385239402,-386.74265478967544,28.152741726453407,4.549693413077341e-13
3543,70.594689242239,-387.242414002991,28.1527045172256,A2256W000451,8457,70.59468924223903,-387.24241400299064,28.152704517225583,3.4224270219716276e-13
3544,70.610204632084,-387.742173216306,28.1526673079978,A2256W000451,8458,70.61020463208403,-387.74217321630584,28.15266730799776,1.7288250917028504e-13
3545,70.625720021929,-388.241932429621,28.1526300987699,A2256W000451,8459,70.62572002192904,-388.24193242962104,28.152630098769936,7.105427357601002e-14
3546,70.6298308705616,-388.741915426604,28.1523081485946,A2256W000451,8460,70.62983087056163,-388.74191542660355,28.1523081485946,4.556346636343676e-13
3547,70.6339417191942,-389.241898423586,28.1519861984193,A2256W000451,8461,70.63394171919423,-389.24189842358606,28.151986198419262,6.355287432313019e-14
3548,70.6380525678268,-389.741881420569,28.1516642482439,A2256W000451,8462,70.63805256782682,-389.7418814205686,28.151664248243925,3.981576164199481e-13
3549,70.6421634164594,-390.241864417551,28.1513422980686,A2256W000451,8463,70.64216341645941,-390.2418644175511,28.151342298068588,5.859285502108464e-14
3550,70.646274265092,-390.741847414534,28.1510203478933,A2256W000451,8464,70.646274265092,-390.7418474145336,28.15102034789325,3.979039320256561e-13
3551,70.6503851137246,-391.241830411516,28.1506983977179,A2256W000451,8465,70.6503851137246,-391.2418304115161,28.150698397717914,1.1368683772161603e-13
3552,70.6544959623572,-391.741813408499,28.1503764475426,A2256W000451,8466,70.65449596235719,-391.7418134084986,28.150376447542577,3.981576164199481e-13
3553,70.6586068109898,-392.241796405481,28.1500544973672,A2256W000451,8467,70.65860681098978,-392.2417964054811,28.15005449736724,1.1457157353758233e-13
3554,70.6627176596224,-392.741779402464,28.1497325471919,A2256W000451,8468,70.66271765962237,-392.74177940246364,28.149732547191903,3.4224270219716276e-13
3555,70.6666790347321,-393.241761238714,28.1481606290751,A2256W000451,8469,70.6666790347321,-393.2417612387144,28.148160629075054,3.979039320256561e-13
3556,70.6706404098418,-393.741743074965,28.1465887109582,A2256W000451,8470,70.67064040984182,-393.74174307496514,28.146588710958206,1.7288250917028504e-13
3557,70.6746017849515,-394.241724911216,28.1450167928414,A2256W000451,8471,70.67460178495155,-394.2417249112159,28.145016792841357,1.214175959108492e-13
3558,70.6785631600613,-394.741706747467,28.1434448747245,A2256W000451,8472,70.67856316006127,-394.74170674746665,28.14344487472451,3.4224270219716276e-13
3559,70.682524535171,-395.241688583717,28.1418729566077,A2256W000451,8473,70.682524535171,-395.2416885837174,28.14187295660766,3.979039320256561e-13
