waypoint_idx,x,y,right_ok,left_ok,ego_lane,road_width,link_id
3407,70.386,-319.617,0,0,3,3.50,A2256W000153
3408,70.388,-320.117,0,0,3,3.50,A2256W000153
3409,70.390,-320.617,0,0,3,3.50,A2256W000153
3410,70.393,-321.117,0,0,3,3.50,A2256W000153
3411,70.395,-321.617,0,0,3,3.50,A2256W000153
3412,70.397,-322.117,0,0,3,3.50,A2256W000153
3413,70.400,-322.617,0,0,3,3.50,A2256W000153
3414,70.402,-323.117,0,0,3,3.50,A2256W000153
3415,70.403,-323.617,0,0,3,3.50,A2256W000153
3416,70.405,-324.117,0,0,3,3.50,A2256W000153
3417,70.407,-324.617,0,0,3,3.50,A2256W000153
3418,70.409,-325.117,0,0,3,3.50,A2256W000153
3419,70.411,-325.617,0,0,3,3.50,A2256W000153
3420,70.412,-326.117,0,0,3,3.50,A2256W000153
3421,70.413,-326.617,0,0,3,3.50,A2256W000153
3422,70.413,-327.117,0,0,3,3.50,A2256W000153
3423,70.414,-327.617,0,0,3,3.50,A2256W000153
3424,70.415,-328.117,0,0,3,3.50,A2256W000153
3425,70.416,-328.617,0,0,3,3.50,A2256W000153
3426,70.417,-329.117,0,0,3,3.50,A2256W000153
3427,70.418,-329.617,0,0,3,3.50,A2256W000153
3428,70.419,-330.117,0,0,3,3.50,A2256W000153
3429,70.421,-330.617,0,0,3,3.50,A2256W000153
3430,70.422,-331.117,0,0,3,3.50,A2256W000153
3431,70.423,-331.617,0,0,3,3.50,A2256W000153
3432,70.424,-332.117,0,0,3,3.50,A2256W000153
3433,70.425,-332.617,0,0,3,3.50,A2256W000153
3434,70.427,-333.117,0,0,3,3.50,A2256W000153
3435,70.428,-333.617,0,0,3,3.50,A2256W000153
3436,70.429,-334.117,0,0,3,3.50,A2256W000153
3437,70.430,-334.617,0,0,3,3.50,A2256W000153
3438,70.431,-335.117,0,0,3,3.50,A2256W000153
3439,70.433,-335.617,0,0,3,3.50,A2256W000153
3440,70.435,-336.117,0,0,3,3.50,A2256W000153
3441,70.437,-336.617,0,0,3,3.50,A2256W000153
3442,70.439,-337.117,0,0,3,3.50,A2256W000153
3443,70.441,-337.617,0,0,3,3.50,A2256W000153
3444,70.443,-338.117,0,0,3,3.50,A2256W000153
3445,70.445,-338.617,0,0,3,3.50,A2256W000153
3446,70.431,-339.117,0,0,3,3.50,A2256W000153
3447,70.416,-339.617,0,0,3,3.50,A2256W000153
3448,70.402,-340.117,0,0,3,3.50,A2256W000153
3449,70.387,-340.616,0,0,3,3.50,A2256W000153
3450,70.373,-341.116,0,0,3,3.50,A2256W000153
3451,70.358,-341.616,0,0,3,3.50,A2256W000153
3452,70.346,-342.116,0,0,3,3.50,A2256W000153
3453,70.335,-342.616,0,0,3,3.50,A2256W000153
3454,70.323,-343.115,0,0,3,3.50,A2256W000153
3455,70.312,-343.615,0,0,3,3.50,A2256W000153
3456,70.300,-344.115,0,0,3,3.50,A2256W000153
3457,70.289,-344.615,0,0,3,3.50,A2256W000153
3458,70.277,-345.115,0,0,3,3.50,A2256W000153
3459,70.266,-345.615,0,0,3,3.50,A2256W000153
3460,70.254,-346.115,0,0,3,3.50,A2256W000153
3461,70.243,-346.615,0,0,3,3.50,A2256W000153
3462,70.231,-347.114,0,0,3,3.50,A2256W000153
3463,70.219,-347.614,0,0,3,3.50,A2256W000153
3464,70.208,-348.114,0,0,3,3.50,A2256W000153
3465,70.196,-348.614,0,0,3,3.50,A2256W000153
3466,70.192,-349.114,0,0,3,3.50,A2256W000153
3467,70.188,-349.614,0,0,3,3.50,A2256W000153
3468,70.183,-350.114,0,0,3,3.50,A2256W000153
3469,70.179,-350.614,0,0,3,3.50,A2256W000153
3470,70.175,-351.114,0,0,3,3.50,A2256W000153
3471,70.170,-351.614,0,0,3,3.50,A2256W000153
3472,70.166,-352.114,0,0,3,3.50,A2256W000153
3473,70.162,-352.614,0,0,3,3.50,A2256W000153
3474,70.165,-353.114,0,0,3,3.50,A2256W000153
3475,70.168,-353.614,0,0,3,3.50,A2256W000153
3476,70.172,-354.114,0,0,3,3.50,A2256W000153
3477,70.175,-354.614,0,0,3,3.50,A2256W000153
3478,70.178,-355.114,0,0,3,3.50,A2256W000153
3479,70.182,-355.614,0,0,3,3.50,A2256W000153
3480,70.185,-356.114,0,0,3,3.50,A2256W000153
3481,70.188,-356.614,0,0,3,3.50,A2256W000153
3482,70.187,-357.114,0,0,3,3.50,A2256W000153
3483,70.186,-357.614,0,0,3,3.50,A2256W000153
3484,70.184,-358.114,0,0,3,3.50,A2256W000153
3485,70.183,-358.614,0,0,3,3.50,A2256W000153
3486,70.181,-359.114,0,0,3,3.50,A2256W000153
3487,70.180,-359.614,0,0,3,3.50,A2256W000153
3488,70.184,-360.114,0,0,3,3.50,A2256W000153
3489,70.188,-360.614,0,0,3,3.50,A2256W000153
3490,70.192,-361.114,0,0,3,3.50,A2256W000153
3491,70.196,-361.614,0,0,3,3.50,A2256W000153
3492,70.200,-362.114,0,0,3,3.50,A2256W000153
3493,70.204,-362.614,0,0,3,3.50,A2256W000153
3494,70.207,-363.114,0,0,3,3.50,A2256W000153
3495,70.211,-363.613,0,0,3,3.50,A2256W000153
3496,70.215,-364.113,0,0,3,3.50,A2256W000153
3497,70.215,-364.613,0,0,3,3.50,A2256W000153
3498,70.215,-365.113,0,0,3,3.50,A2256W000153
3499,70.214,-365.613,0,0,3,3.50,A2256W000153
3500,70.214,-365.748,0,0,3,3.50,A2256W000451
3501,70.214,-366.248,0,0,3,3.50,A2256W000451
3502,70.213,-366.748,0,0,3,3.50,A2256W000451
3503,70.215,-367.248,0,0,3,3.50,A2256W000451
3504,70.217,-367.748,0,0,3,3.50,A2256W000451
3505,70.219,-368.248,0,0,3,3.50,A2256W000451
3506,70.221,-368.748,0,0,3,3.50,A2256W000451
3507,70.223,-369.248,0,0,3,3.50,A2256W000451
3508,70.225,-369.748,0,0,3,3.50,A2256W000451
3509,70.227,-370.248,0,0,3,3.50,A2256W000451
3510,70.230,-370.748,0,0,3,3.50,A2256W000451
3511,70.233,-371.248,0,0,3,3.50,A2256W000451
3512,70.236,-371.748,0,0,3,3.50,A2256W000451
3513,70.238,-372.248,0,0,3,3.50,A2256W000451
3514,70.241,-372.748,0,0,3,3.50,A2256W000451
3515,70.243,-373.248,0,0,3,3.50,A2256W000451
3516,70.245,-373.748,0,0,3,3.50,A2256W000451
3517,70.247,-374.248,0,0,3,3.50,A2256W000451
3518,70.249,-374.748,0,0,3,3.50,A2256W000451
3519,70.251,-375.248,0,0,3,3.50,A2256W000451
3520,70.253,-375.748,0,0,3,3.50,A2256W000451
3521,70.255,-376.248,0,0,3,3.50,A2256W000451
3522,70.270,-376.748,0,0,3,3.50,A2256W000451
3523,70.285,-377.247,0,0,3,3.50,A2256W000451
3524,70.301,-377.747,0,0,3,3.50,A2256W000451
3525,70.316,-378.247,0,0,3,3.50,A2256W000451
3526,70.332,-378.747,0,0,3,3.50,A2256W000451
3527,70.347,-379.246,0,0,3,3.50,A2256W000451
3528,70.362,-379.746,0,0,3,3.50,A2256W000451
3529,70.378,-380.246,0,0,3,3.50,A2256W000451
3530,70.393,-380.746,0,0,3,3.50,A2256W000451
3531,70.409,-381.245,0,0,3,3.50,A2256W000451
3532,70.424,-381.745,0,0,3,3.50,A2256W000451
3533,70.440,-382.245,0,0,3,3.50,A2256W000451
3534,70.455,-382.745,0,0,3,3.50,A2256W000451
3535,70.471,-383.244,0,0,3,3.50,A2256W000451
3536,70.486,-383.744,0,0,3,3.50,A2256W000451
3537,70.502,-384.244,0,0,3,3.50,A2256W000451
3538,70.517,-384.744,0,0,3,3.50,A2256W000451
3539,70.533,-385.243,0,0,3,3.50,A2256W000451
3540,70.548,-385.743,0,0,3,3.50,A2256W000451
3541,70.564,-386.243,0,0,3,3.50,A2256W000451
3542,70.579,-386.743,0,0,3,3.50,A2256W000451
3543,70.595,-387.242,0,0,3,3.50,A2256W000451
3544,70.610,-387.742,0,0,3,3.50,A2256W000451
3545,70.626,-388.242,0,0,3,3.50,A2256W000451
3546,70.630,-388.742,0,0,3,3.50,A2256W000451
3547,70.634,-389.242,0,0,3,3.50,A2256W000451
3548,70.638,-389.742,0,0,3,3.50,A2256W000451
3549,70.642,-390.242,0,0,3,3.50,A2256W000451
3550,70.646,-390.742,0,0,3,3.50,A2256W000451
3551,70.650,-391.242,0,0,3,3.50,A2256W000451
3552,70.654,-391.742,0,0,3,3.50,A2256W000451
3553,70.659,-392.242,0,0,3,3.50,A2256W000451
3554,70.663,-392.742,0,0,3,3.50,A2256W000451
3555,70.667,-393.242,0,0,3,3.50,A2256W000451
3556,70.671,-393.742,0,0,3,3.50,A2256W000451
3557,70.675,-394.242,0,0,3,3.50,A2256W000451
3558,70.679,-394.742,0,0,3,3.50,A2256W000451
3559,70.683,-395.242,0,0,3,3.50,A2256W000451
3560,70.686,-395.742,0,0,3,3.50,A2256W000451
3561,70.690,-396.242,0,0,3,3.50,A2256W000451
3562,70.694,-396.742,0,0,3,3.50,A2256W000451
3563,70.698,-397.242,0,0,3,3.50,A2256W000451
3564,70.702,-397.742,0,0,3,3.50,A2256W000451
3565,70.706,-398.242,0,0,3,3.50,A2256W000451
3566,70.709,-398.742,0,0,3,3.50,A2256W000451
3567,70.713,-399.242,0,0,3,3.50,A2256W000451
3568,70.716,-399.742,0,0,3,3.50,A2256W000451
3569,70.719,-400.242,0,0,3,3.50,A2256W000451
3570,70.722,-400.742,0,0,3,3.50,A2256W000451
3571,70.725,-401.242,0,0,3,3.50,A2256W000451
3572,70.729,-401.741,0,0,3,3.50,A2256W000451
3573,70.732,-402.241,0,0,3,3.50,A2256W000451
3574,70.735,-402.741,0,0,3,3.50,A2256W000451
3575,70.739,-403.241,0,0,3,3.50,A2256W000451
3576,70.743,-403.741,0,0,3,3.50,A2256W000451
3577,70.747,-404.241,0,0,3,3.50,A2256W000451
3578,70.750,-404.741,0,0,3,3.50,A2256W000451
3579,70.754,-405.241,0,0,3,3.50,A2256W000451
3580,70.757,-405.578,0,0,3,3.50,A2256W000451
3581,70.762,-406.078,0,0,1,3.50,A2256W000446
3582,70.767,-406.578,0,0,1,3.50,A2256W000446
3583,70.773,-407.078,0,0,1,3.50,A2256W000446
3584,70.778,-407.578,0,0,1,3.50,A2256W000446
3585,70.783,-408.078,0,0,1,3.50,A2256W000446
3586,70.788,-408.578,0,0,1,3.50,A2256W000446
3587,70.794,-409.078,0,0,1,3.50,A2256W000446
3588,70.772,-409.578,0,0,1,3.50,A2256W000446
3589,70.750,-410.077,0,0,1,3.50,A2256W000446
3590,70.729,-410.577,0,0,1,3.50,A2256W000446
3591,70.707,-411.076,0,0,1,3.50,A2256W000446
3592,70.685,-411.576,0,0,1,3.50,A2256W000446
3593,70.663,-412.075,0,0,1,3.50,A2256W000446
3594,70.642,-412.575,0,0,1,3.50,A2256W000446
3595,70.620,-413.074,0,0,1,3.50,A2256W000446
3596,70.598,-413.574,0,0,1,3.50,A2256W000446
3597,70.561,-414.073,0,0,1,3.50,A2256W000446
3598,70.524,-414.571,0,0,1,3.50,A2256W000446
3599,70.487,-415.070,0,0,1,3.50,A2256W000446
3600,70.450,-415.568,0,0,1,3.50,A2256W000446
3601,70.413,-416.067,0,0,1,3.50,A2256W000446
3602,70.376,-416.566,0,0,1,3.50,A2256W000446
3603,70.339,-417.064,0,0,1,3.50,A2256W000446
3604,70.302,-417.563,0,0,1,3.50,A2256W000446
3605,70.265,-418.062,0,0,1,3.50,A2256W000446
3606,70.212,-418.559,0,0,1,3.50,A2256W000446
3607,70.159,-419.056,0,0,1,3.50,A2256W000446
3608,70.106,-419.553,0,0,1,3.50,A2256W000446
3609,70.053,-420.050,0,0,1,3.50,A2256W000446
3610,70.000,-420.548,0,0,1,3.50,A2256W000446
3611,69.930,-421.043,0,0,1,3.50,A2256W000446
3612,69.860,-421.538,0,0,1,3.50,A2256W000446
3613,69.790,-422.033,0,0,1,3.50,A2256W000446
3614,69.720,-422.528,0,0,1,3.50,A2256W000446
3615,69.649,-423.023,0,0,1,3.50,A2256W000446
3616,69.579,-423.518,0,0,1,3.50,A2256W000446
3617,69.497,-424.011,0,0,1,3.50,A2256W000446
3618,69.414,-424.504,0,0,1,3.50,A2256W000446
3619,69.331,-424.997,0,0,1,3.50,A2256W000446
3620,69.248,-425.490,0,0,1,3.50,A2256W000446
3621,69.166,-425.983,0,0,1,3.50,A2256W000446
3622,69.083,-426.477,0,0,1,3.50,A2256W000446
3623,68.982,-426.966,0,0,1,3.50,A2256W000446
3624,68.881,-427.456,0,0,1,3.50,A2256W000446
3625,68.780,-427.946,0,0,1,3.50,A2256W000446
3626,68.680,-428.435,0,0,1,3.50,A2256W000446
3627,68.579,-428.925,0,0,1,3.50,A2256W000446
3628,68.478,-429.415,0,0,1,3.50,A2256W000446
3629,68.367,-429.902,0,0,1,3.50,A2256W000446
3630,68.257,-430.390,0,0,1,3.50,A2256W000446
3631,68.146,-430.878,0,0,1,3.50,A2256W000446
3632,68.035,-431.365,0,0,1,3.50,A2256W000446
3633,67.924,-431.853,0,0,1,3.50,A2256W000446
3634,67.804,-432.338,0,0,1,3.50,A2256W000446
3635,67.684,-432.823,0,0,1,3.50,A2256W000446
3636,67.563,-433.309,0,0,1,3.50,A2256W000446
3637,67.443,-433.794,0,0,1,3.50,A2256W000446
3638,67.323,-434.279,0,0,1,3.50,A2256W000446
3639,67.202,-434.765,0,0,1,3.50,A2256W000446
3640,67.062,-435.244,0,0,1,3.50,A2256W000446
3641,66.921,-435.724,0,0,1,3.50,A2256W000446
3642,66.780,-436.204,0,0,1,3.50,A2256W000446
3643,66.639,-436.684,0,0,1,3.50,A2256W000446
3644,66.498,-437.163,0,0,1,3.50,A2256W000446
3645,66.357,-437.643,0,0,1,3.50,A2256W000446
3646,66.219,-438.124,0,0,1,3.50,A2256W000446
3647,66.081,-438.604,0,0,1,3.50,A2256W000446
3648,65.943,-439.085,0,0,1,3.50,A2256W000446
3649,65.805,-439.565,0,0,1,3.50,A2256W000446
3650,65.667,-440.046,0,0,1,3.50,A2256W000446
3651,65.514,-440.522,0,0,1,3.50,A2256W000446
3652,65.361,-440.998,0,0,1,3.50,A2256W000446
3653,65.208,-441.474,0,0,1,3.50,A2256W000446
3654,65.054,-441.950,0,0,1,3.50,A2256W000446
3655,64.898,-442.424,0,0,1,3.50,A2256W000446
3656,64.741,-442.899,0,0,1,3.50,A2256W000446
3657,64.585,-443.374,0,0,1,3.50,A2256W000446
3658,64.417,-443.845,0,0,1,3.50,A2256W000446
3659,64.249,-444.316,0,0,1,3.50,A2256W000446
3660,64.081,-444.787,0,0,1,3.50,A2256W000446
3661,63.913,-445.258,0,0,1,3.50,A2256W000446
3662,63.742,-445.728,0,0,1,3.50,A2256W000446
3663,63.571,-446.198,0,0,1,3.50,A2256W000446
3664,63.401,-446.668,0,0,1,3.50,A2256W000446
3665,63.230,-447.138,0,0,1,3.50,A2256W000446
3666,63.051,-447.605,0,0,1,3.50,A2256W000446
3667,62.873,-448.072,0,0,1,3.50,A2256W000446
3668,62.695,-448.539,0,0,1,3.50,A2256W000446
3669,62.511,-449.004,0,0,1,3.50,A2256W000446
3670,62.328,-449.469,0,0,1,3.50,A2256W000446
3671,62.145,-449.934,0,0,1,3.50,A2256W000446
3672,61.961,-450.400,0,0,1,3.50,A2256W000446
3673,61.767,-450.860,0,0,1,3.50,A2256W000446
3674,61.573,-451.321,0,0,1,3.50,A2256W000446
3675,61.379,-451.782,0,0,1,3.50,A2256W000446
3676,61.185,-452.243,0,0,1,3.50,A2256W000446
3677,60.992,-452.704,0,0,1,3.50,A2256W000446
3678,60.791,-453.162,0,0,1,3.50,A2256W000446
3679,60.591,-453.620,0,0,1,3.50,A2256W000446
3680,60.391,-454.078,0,0,1,3.50,A2256W000446
3681,60.190,-454.536,0,0,1,3.50,A2256W000446
3682,59.990,-454.994,0,0,1,3.50,A2256W000446
3683,59.777,-455.447,0,0,1,3.50,A2256W000446
3684,59.564,-455.899,0,0,1,3.50,A2256W000446
3685,59.351,-456.352,0,0,1,3.50,A2256W000446
3686,59.138,-456.804,0,0,1,3.50,A2256W000446
3687,58.925,-457.256,0,0,1,3.50,A2256W000446
3688,58.712,-457.709,0,0,1,3.50,A2256W000446
3689,58.484,-458.153,0,0,1,3.50,A2256W000446
3690,58.255,-458.598,0,0,1,3.50,A2256W000446
3691,58.027,-459.043,0,0,1,3.50,A2256W000446
3692,57.798,-459.487,0,0,1,3.50,A2256W000446
3693,57.569,-459.932,0,0,1,3.50,A2256W000446
3694,57.341,-460.377,0,0,1,3.50,A2256W000446
3695,57.085,-460.806,0,0,1,3.50,A2256W000446
3696,56.828,-461.235,0,0,1,3.50,A2256W000446
3697,56.572,-461.665,0,0,1,3.50,A2256W000446
3698,56.316,-462.094,0,0,1,3.50,A2256W000446
3699,56.060,-462.524,0,0,1,3.50,A2256W000446
3700,55.778,-462.936,0,0,1,3.50,A2256W000446
3701,55.496,-463.349,0,0,1,3.50,A2256W000446
3702,55.213,-463.762,0,0,1,3.50,A2256W000446
3703,54.931,-464.175,0,0,1,3.50,A2256W000446
3704,54.627,-464.571,0,0,1,3.50,A2256W000446
3705,54.322,-464.968,0,0,1,3.50,A2256W000446
3706,54.018,-465.364,0,0,1,3.50,A2256W000446
3707,53.713,-465.761,0,0,1,3.50,A2256W000446
3708,53.393,-466.145,0,0,1,3.50,A2256W000446
3709,53.072,-466.528,0,0,1,3.50,A2256W000446
3710,52.751,-466.912,0,0,1,3.50,A2256W000446
3711,52.431,-467.296,0,0,1,3.50,A2256W000446
3712,52.110,-467.679,0,0,1,3.50,A2256W000446
3713,51.789,-468.063,0,0,1,3.50,A2256W000446
3714,51.454,-468.434,0,0,1,3.50,A2256W000446
3715,51.119,-468.805,0,0,1,3.50,A2256W000446
3716,50.784,-469.176,0,0,1,3.50,A2256W000446
3717,50.449,-469.548,0,0,1,3.50,A2256W000446
3718,50.114,-469.919,0,0,1,3.50,A2256W000446
3719,49.780,-470.290,0,0,1,3.50,A2256W000446
3720,49.436,-470.653,0,0,1,3.50,A2256W000446
3721,49.092,-471.017,0,0,1,3.50,A2256W000446
3722,48.749,-471.380,0,0,1,3.50,A2256W000446
3723,48.405,-471.743,0,0,1,3.50,A2256W000446
3724,48.061,-472.106,0,0,1,3.50,A2256W000446
3725,47.718,-472.469,0,0,1,3.50,A2256W000446
3726,47.367,-472.825,0,0,1,3.50,A2256W000446
3727,47.016,-473.181,0,0,1,3.50,A2256W000446
3728,46.665,-473.538,0,0,1,3.50,A2256W000446
3729,46.314,-473.894,0,0,1,3.50,A2256W000446
3730,45.963,-474.250,0,0,1,3.50,A2256W000446
3731,45.612,-474.606,0,0,1,3.50,A2256W000446
3732,45.254,-474.955,0,0,1,3.50,A2256W000446
3733,44.896,-475.304,0,0,1,3.50,A2256W000446
3734,44.538,-475.653,0,0,1,3.50,A2256W000446
3735,44.180,-476.003,0,0,1,3.50,A2256W000446
3736,43.822,-476.352,0,0,1,3.50,A2256W000446
3737,43.762,-476.411,0,0,1,3.50,A2256W000448
3738,43.393,-476.749,0,0,1,3.50,A2256W000448
3739,43.025,-477.088,0,0,1,3.50,A2256W000448
3740,42.657,-477.426,0,0,1,3.50,A2256W000448
3741,42.289,-477.765,0,0,1,3.50,A2256W000448
3742,41.921,-478.103,0,0,1,3.50,A2256W000448
3743,41.543,-478.430,0,0,1,3.50,A2256W000448
3744,41.164,-478.756,0,0,1,3.50,A2256W000448
3745,40.786,-479.083,0,0,1,3.50,A2256W000448
3746,40.407,-479.410,0,0,1,3.50,A2256W000448
3747,40.029,-479.736,0,0,1,3.50,A2256W000448
3748,39.650,-480.063,0,0,1,3.50,A2256W000448
3749,39.259,-480.375,0,0,1,3.50,A2256W000448
3750,38.869,-480.687,0,0,1,3.50,A2256W000448
3751,38.478,-481.000,0,0,1,3.50,A2256W000448
3752,38.088,-481.312,0,0,1,3.50,A2256W000448
3753,37.697,-481.624,0,0,1,3.50,A2256W000448
3754,37.307,-481.936,0,0,1,3.50,A2256W000448
3755,36.916,-482.248,0,0,1,3.50,A2256W000448
3756,36.517,-482.549,0,0,1,3.50,A2256W000448
3757,36.117,-482.850,0,0,1,3.50,A2256W000448
3758,35.718,-483.150,0,0,1,3.50,A2256W000448
3759,35.318,-483.451,0,0,1,3.50,A2256W000448
3760,34.919,-483.752,0,0,1,3.50,A2256W000448
3761,34.519,-484.052,0,0,1,3.50,A2256W000448
3762,34.120,-484.353,0,0,1,3.50,A2256W000448
3763,33.717,-484.650,0,0,1,3.50,A2256W000448
3764,33.315,-484.947,0,0,1,3.50,A2256W000448
3765,32.913,-485.244,0,0,1,3.50,A2256W000448
3766,32.510,-485.541,0,0,1,3.50,A2256W000448
3767,32.108,-485.838,0,0,1,3.50,A2256W000448
3768,31.706,-486.134,0,0,1,3.50,A2256W000448
3769,31.299,-486.426,0,0,1,3.50,A2256W000448
3770,30.893,-486.717,0,0,1,3.50,A2256W000448
3771,30.486,-487.008,0,0,1,3.50,A2256W000448
3772,30.080,-487.299,0,0,1,3.50,A2256W000448
3773,29.673,-487.590,0,0,1,3.50,A2256W000448
3774,29.589,-487.650,0,0,1,3.50,A2256W000448
3775,29.175,-487.930,0,0,1,3.50,A2256W000126
3776,28.761,-488.210,0,0,1,3.50,A2256W000126
3777,28.347,-488.490,0,0,1,3.50,A2256W000126
3778,27.932,-488.770,0,0,1,3.50,A2256W000126
3779,27.514,-489.044,0,0,1,3.50,A2256W000126
3780,27.096,-489.318,0,0,1,3.50,A2256W000126
3781,26.677,-489.591,0,0,1,3.50,A2256W000126
3782,26.259,-489.865,0,0,1,3.50,A2256W000126
3783,25.840,-490.139,0,0,1,3.50,A2256W000126
3784,25.418,-490.407,0,0,1,3.50,A2256W000126
3785,24.996,-490.675,0,0,1,3.50,A2256W000126
3786,24.574,-490.943,0,0,1,3.50,A2256W000126
3787,24.152,-491.210,0,0,1,3.50,A2256W000126
3788,23.723,-491.467,0,0,1,3.50,A2256W000126
3789,23.294,-491.724,0,0,1,3.50,A2256W000126
3790,22.865,-491.981,0,0,1,3.50,A2256W000126
3791,22.436,-492.238,0,0,1,3.50,A2256W000126
3792,22.007,-492.495,0,0,1,3.50,A2256W000126
3793,21.578,-492.752,0,0,1,3.50,A2256W000126
3794,21.145,-493.001,0,0,1,3.50,A2256W000126
3795,20.711,-493.250,0,0,1,3.50,A2256W000126
3796,20.277,-493.500,0,0,1,3.50,A2256W000126
3797,19.844,-493.749,0,0,1,3.50,A2256W000126
3798,19.410,-493.998,0,0,1,3.50,A2256W000126
3799,18.977,-494.247,0,0,1,3.50,A2256W000126
3800,18.543,-494.496,0,0,1,3.50,A2256W000126
3801,18.105,-494.736,0,0,1,3.50,A2256W000126
3802,17.666,-494.976,0,0,1,3.50,A2256W000126
3803,17.228,-495.217,0,0,1,3.50,A2256W000126
3804,16.789,-495.457,0,0,1,3.50,A2256W000126
3805,16.351,-495.697,0,0,1,3.50,A2256W000126
3806,15.912,-495.937,0,0,1,3.50,A2256W000126
3807,15.474,-496.177,0,0,1,3.50,A2256W000126
3808,15.033,-496.414,0,0,1,3.50,A2256W000126
3809,14.593,-496.650,0,0,1,3.50,A2256W000126
3810,14.152,-496.887,0,0,1,3.50,A2256W000126
3811,13.711,-497.123,0,0,1,3.50,A2256W000126
3812,13.271,-497.359,0,0,1,3.50,A2256W000126
3813,12.830,-497.596,0,0,1,3.50,A2256W000126
3814,12.390,-497.832,0,0,1,3.50,A2256W000126
3815,11.949,-498.069,0,0,1,3.50,A2256W000126
3816,11.509,-498.306,0,0,1,3.50,A2256W000126
3817,11.069,-498.544,0,0,1,3.50,A2256W000126
3818,10.629,-498.781,0,0,1,3.50,A2256W000126
3819,10.189,-499.018,0,0,1,3.50,A2256W000126
3820,9.748,-499.255,0,0,1,3.50,A2256W000126
3821,9.308,-499.492,0,0,1,3.50,A2256W000126
3822,8.868,-499.729,0,0,1,3.50,A2256W000126
3823,8.427,-499.966,0,0,1,3.50,A2256W000126
3824,7.987,-500.202,0,0,1,3.50,A2256W000126
3825,7.547,-500.439,0,0,1,3.50,A2256W000126
3826,7.106,-500.676,0,0,1,3.50,A2256W000126
3827,6.666,-500.913,0,0,1,3.50,A2256W000126
3828,6.226,-501.149,0,0,1,3.50,A2256W000126
3829,5.784,-501.385,0,0,1,3.50,A2256W000126
3830,5.343,-501.620,0,0,1,3.50,A2256W000126
3831,4.902,-501.856,0,0,1,3.50,A2256W000126
3832,4.461,-502.091,0,0,1,3.50,A2256W000126
3833,4.020,-502.326,0,0,1,3.50,A2256W000126
3834,3.579,-502.562,0,0,1,3.50,A2256W000126
3835,3.138,-502.797,0,0,1,3.50,A2256W000126
3836,2.698,-503.036,0,0,1,3.50,A2256W000126
3837,2.259,-503.274,0,0,1,3.50,A2256W000126
3838,1.819,-503.512,0,0,1,3.50,A2256W000126
3839,1.380,-503.751,0,0,1,3.50,A2256W000126
3840,0.940,-503.989,0,0,1,3.50,A2256W000126
3841,0.501,-504.228,0,0,1,3.50,A2256W000126
3842,0.062,-504.467,0,0,1,3.50,A2256W000126
3843,-0.377,-504.707,0,0,1,3.50,A2256W000126
3844,-0.815,-504.947,0,0,1,3.50,A2256W000126
3845,-1.254,-505.187,0,0,1,3.50,A2256W000126
3846,-1.693,-505.427,0,0,1,3.50,A2256W000126
3847,-2.132,-505.666,0,0,1,3.50,A2256W000126
3848,-2.570,-505.906,0,0,1,3.50,A2256W000126
3849,-3.010,-506.144,0,0,1,3.50,A2256W000126
3850,-3.450,-506.383,0,0,1,3.50,A2256W000126
3851,-3.889,-506.621,0,0,1,3.50,A2256W000126
3852,-4.329,-506.859,0,0,1,3.50,A2256W000126
3853,-4.768,-507.097,0,0,1,3.50,A2256W000126
3854,-5.208,-507.335,0,0,1,3.50,A2256W000126
3855,-5.648,-507.573,0,0,1,3.50,A2256W000126
3856,-6.088,-507.810,0,0,1,3.50,A2256W000126
3857,-6.528,-508.048,0,0,1,3.50,A2256W000126
3858,-6.968,-508.285,0,0,1,3.50,A2256W000126
3859,-7.408,-508.523,0,0,1,3.50,A2256W000126
3860,-7.848,-508.760,0,0,1,3.50,A2256W000126
3861,-8.288,-508.999,0,0,1,3.50,A2256W000126
3862,-8.727,-509.237,0,0,1,3.50,A2256W000126
3863,-9.167,-509.475,0,0,1,3.50,A2256W000126
3864,-9.606,-509.714,0,0,1,3.50,A2256W000126
3865,-10.046,-509.952,0,0,1,3.50,A2256W000126
3866,-10.485,-510.190,0,0,1,3.50,A2256W000126
3867,-10.925,-510.428,0,0,1,3.50,A2256W000126
3868,-11.365,-510.665,0,0,1,3.50,A2256W000126
3869,-11.805,-510.903,0,0,1,3.50,A2256W000126
3870,-12.245,-511.141,0,0,1,3.50,A2256W000126
3871,-12.685,-511.378,0,0,1,3.50,A2256W000126
3872,-13.125,-511.616,0,0,1,3.50,A2256W000126
3873,-13.564,-511.855,0,0,1,3.50,A2256W000126
3874,-14.003,-512.095,0,0,1,3.50,A2256W000126
3875,-14.442,-512.334,0,0,1,3.50,A2256W000126
3876,-14.880,-512.574,0,0,1,3.50,A2256W000126
3877,-15.319,-512.814,0,0,1,3.50,A2256W000126
3878,-15.758,-513.053,0,0,1,3.50,A2256W000126
3879,-16.198,-513.291,0,0,1,3.50,A2256W000126
3880,-16.637,-513.530,0,0,1,3.50,A2256W000126
3881,-17.077,-513.768,0,0,1,3.50,A2256W000126
3882,-17.517,-514.006,0,0,1,3.50,A2256W000126
3883,-17.956,-514.244,0,0,1,3.50,A2256W000126
3884,-18.396,-514.481,0,0,1,3.50,A2256W000126
3885,-18.837,-514.718,0,0,1,3.50,A2256W000126
3886,-19.277,-514.955,0,0,1,3.50,A2256W000126
