x,y,z
-10.996172904968262,-140.4014434814453,28.767765045166016
-10.850308418273926,-140.88418579101562,28.76732635498047
-10.670782089233398,-141.38351440429688,28.783321380615234
-10.474854469299316,-141.87579345703125,28.785327911376953
-10.27581787109375,-142.35984802246094,28.78244972229004
-10.077024459838867,-142.8557891845703,28.781421661376953
-9.892414093017578,-143.34341430664062,28.7795467376709
-9.700384140014648,-143.84335327148438,28.771011352539062
-9.4560546875,-144.4659881591797,28.753700256347656
-9.181231498718262,-145.1731414794922,28.76064682006836
-8.919699668884277,-145.8616943359375,28.76643180847168
-8.661016464233398,-146.57327270507812,28.76123046875
-8.487113952636719,-147.04263305664062,28.758769989013672
-8.308902740478516,-147.523681640625,28.75765609741211
-8.072080612182617,-148.19798278808594,28.75582504272461
-7.862408638000488,-148.88485717773438,28.752864837646484
-7.682575702667236,-149.57089233398438,28.749332427978516
-7.503325939178467,-150.25450134277344,28.747591018676758
-7.365806579589844,-150.7588348388672,28.736587524414062
-7.208370208740234,-151.3394775390625,28.73065185546875
-7.0432562828063965,-151.95535278320312,28.73108673095703
-6.872621536254883,-152.59991455078125,28.73360824584961
-6.695613861083984,-153.29873657226562,28.736459732055664
-6.525738716125488,-154.04864501953125,28.739185333251953
-6.380974769592285,-154.8150177001953,28.74765968322754
-6.272759437561035,-155.58590698242188,28.76157569885254
-6.211845397949219,-156.34689331054688,28.769607543945312
-6.202606678009033,-157.11892700195312,28.770740509033203
-6.239047527313232,-157.8754425048828,28.768957138061523
-6.302072048187256,-158.60401916503906,28.7680721282959
-6.3779168128967285,-159.3280029296875,28.76287078857422
-6.464810848236084,-160.11688232421875,28.754663467407227
-6.555409908294678,-160.94332885742188,28.749801635742188
-6.646585941314697,-161.77890014648438,28.75229263305664
-6.739442825317383,-162.6439666748047,28.75594139099121
-6.831467628479004,-163.52468872070312,28.75298309326172
-6.918842792510986,-164.36032104492188,28.748401641845703
-7.006882190704346,-165.20066833496094,28.74385643005371
-7.09486198425293,-166.0376434326172,28.7423095703125
-7.181443214416504,-166.86358642578125,28.73882484436035
-7.274147033691406,-167.74786376953125,28.733333587646484
-7.375788688659668,-168.7115020751953,28.733661651611328
-7.474455833435059,-169.6380615234375,28.743986129760742
